mode,N,p,d,sig2e,beta,re_prior,q0,q1,q2,sig2b0,sig2b1,sig2b2,sig2bs_identical,thresh,experiment,exp_type,mse_X,sig2e_est,sig2b_est0,sig2b_est1,sig2b_est2,n_epochs,time,total_loss_tr,recon_loss_tr,kl_loss_tr,re_kl_loss_tr,total_loss_te,recon_loss_te,kl_loss_te,re_kl_loss_te
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,0.3,3,FALSE,0.0001,0,pca-ignore,9.398408647,,,,,,1.111573219,140.8052698,,,,140.7267873,,,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,0.3,3,FALSE,0.0001,0,pca-ohe,9.655992681,,,,,,232.3862653,12899.31945,,,,13217.75364,,,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,0.3,3,FALSE,0.0001,0,vae-ignore,8.862077317,,,,,200,94.39225388,885.5148926,885.3710938,14.59232521,,886.3535767,886.2070923,14.57862854,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,0.3,3,FALSE,0.0001,0,vae-embed,9.147970507,,,,,200,154.0767882,902.3444824,901.980896,36.1999855,,915.149292,914.8005981,34.958004,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,0.3,3,FALSE,0.0001,0,lmmvae,1.824158394,,0.032741737,0.164585784,5.409335136,200,228.9549177,158.6358337,148.9126434,11.0145731,961.2877197,139.0500946,129.3364563,11.00731087,960.3518066
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,0.3,3,FALSE,0.0001,1,pca-ignore,9.544277107,,,,,,1.016767502,140.779026,,,,140.8768592,,,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,0.3,3,FALSE,0.0001,1,pca-ohe,9.808148261,,,,,,232.6525288,12902.11614,,,,13303.2724,,,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,0.3,3,FALSE,0.0001,1,vae-ignore,9.264243519,,,,,200,96.42785692,916.3314209,916.0825806,24.86211967,,926.678894,926.4390259,24.03646469,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,0.3,3,FALSE,0.0001,1,vae-embed,9.129077411,,,,,200,144.2896955,905.3754883,905.2376709,13.71996593,,913.0397949,912.9036865,13.65270042,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,0.3,3,FALSE,0.0001,1,lmmvae,2.01958307,,0.057745799,0.192571238,5.439082623,200,231.741045,176.0276337,166.3328094,12.80078793,956.6976929,150.9943848,141.2958679,12.81767082,957.0371094
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,0.3,3,FALSE,0.0001,2,pca-ignore,9.618887246,,,,,,1.089496613,140.5123711,,,,140.4545398,,,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,0.3,3,FALSE,0.0001,2,pca-ohe,9.808243371,,,,,,228.9773674,12901.866,,,,13277.52292,,,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,0.3,3,FALSE,0.0001,2,vae-ignore,9.173929834,,,,,200,96.72166109,915.1990967,915.0639038,13.48752213,,917.5231934,917.3884277,13.43996239,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,0.3,3,FALSE,0.0001,2,vae-embed,9.190827918,,,,,200,143.8106053,903.982605,903.8101196,17.26954079,,919.2423096,919.0742188,16.80929947,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,0.3,3,FALSE,0.0001,2,lmmvae,1.892563546,,0.0316277,0.1632898,5.524261475,200,231.878408,166.2941742,156.5956726,9.044645309,960.8289795,142.2758026,132.5857849,9.040220261,959.9541016
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,0.3,3,FALSE,0.0001,3,pca-ignore,9.294538603,,,,,,1.098545074,140.7784369,,,,140.7653663,,,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,0.3,3,FALSE,0.0001,3,pca-ohe,9.568296622,,,,,,228.6390533,12904.93796,,,,13288.31549,,,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,0.3,3,FALSE,0.0001,3,vae-ignore,8.862620811,,,,,200,96.24634361,883.8338013,883.6774292,15.57386875,,886.4171753,886.2642822,15.25084877,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,0.3,3,FALSE,0.0001,3,vae-embed,9.07374584,,,,,200,141.6249006,895.9182129,895.6257935,29.42774963,,907.6563721,907.3729858,28.38343048,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,0.3,3,FALSE,0.0001,3,lmmvae,1.960804826,,0.024578495,0.179815963,5.165664673,200,228.1712358,171.3169861,161.6053772,12.84087849,958.3167725,147.4058533,137.7015686,12.84108639,957.5745239
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,0.3,3,FALSE,0.0001,4,pca-ignore,9.579884268,,,,,,1.011278152,140.8750818,,,,140.9142504,,,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,0.3,3,FALSE,0.0001,4,pca-ohe,9.819109634,,,,,,224.4205761,12904.93413,,,,13267.00885,,,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,0.3,3,FALSE,0.0001,4,vae-ignore,9.094506399,,,,,200,94.82156897,906.0153809,905.8754883,13.98964691,,909.5913696,909.4519043,13.96814537,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,0.3,3,FALSE,0.0001,4,vae-embed,9.448119123,,,,,200,143.0855329,936.6762085,936.324585,35.28752136,,945.1577148,944.8098755,34.80550003,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,0.3,3,FALSE,0.0001,4,lmmvae,1.947379152,,0.075754695,0.203170121,5.301950455,200,228.9415987,169.4987946,159.7994995,11.12021828,958.7747192,148.6508636,138.9516602,11.10524654,958.815979
categorical,100000,100,1,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,0,pca-ignore,13.19493923,,,,,,1.046153307,141.6981278,,,,141.774713,,,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,0,pca-ohe,13.35755558,,,,,,221.8331492,12901.70218,,,,13224.30554,,,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,0,vae-ignore,12.81916973,,,,,200,92.44830847,1278.223267,1278.139893,8.496004105,,1281.996216,1281.910522,8.459971428,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,0,vae-embed,12.87353918,,,,,200,148.3679056,1283.268433,1283.199463,6.993619442,,1287.426514,1287.356079,7.013118744,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,0,lmmvae,2.240333215,,0.022216823,0.934180677,5.721437931,200,228.0033286,184.9889679,174.7124023,6.449111938,1021.213684,169.4346466,159.1539307,6.449489117,1021.616577
categorical,100000,100,1,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,1,pca-ignore,12.69633072,,,,,,1.044889688,141.3983084,,,,141.3518838,,,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,1,pca-ohe,12.87504059,,,,,,229.3645217,12901.58561,,,,13271.10375,,,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,1,vae-ignore,12.45341,,,,,200,93.24944258,1245.886963,1245.808105,7.754371643,,1245.42688,1245.348022,7.746464729,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,1,vae-embed,12.38304601,,,,,200,138.9138095,1237.772949,1237.698364,7.56707716,,1238.37915,1238.302856,7.535955429,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,1,lmmvae,2.194601455,,0.045626678,0.871567488,5.634108067,200,226.7986705,183.5273438,173.3878937,4.697739124,1009.247681,166.4633331,156.3322906,4.699287415,1008.398499
categorical,100000,100,1,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,2,pca-ignore,12.86410435,,,,,,1.354946375,141.5309595,,,,141.4772625,,,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,2,pca-ohe,13.0285354,,,,,,221.5881419,12903.04882,,,,13276.20405,,,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,2,vae-ignore,12.63365563,,,,,200,92.57891226,1264.089478,1264.016968,7.334532738,,1263.438232,1263.364868,7.316361904,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,2,vae-embed,12.53239329,,,,,200,139.981751,1251.985596,1251.910767,7.241015434,,1253.31189,1253.240723,7.161108017,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,2,lmmvae,2.249151835,,0.015624618,0.935724556,5.499738216,200,228.6171212,186.2787933,176.13974,5.819793224,1008.090881,168.8401489,158.7086029,5.78999567,1007.343689
categorical,100000,100,1,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,3,pca-ignore,12.98617531,,,,,,0.875390768,141.6315668,,,,141.6135295,,,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,3,pca-ohe,13.16025526,,,,,,222.9599586,12904.51594,,,,13246.49839,,,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,3,vae-ignore,12.62746545,,,,,200,92.95253181,1261.616943,1261.532959,8.38408947,,1262.833252,1262.749268,8.359965324,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,3,vae-embed,12.6071685,,,,,200,140.7180305,1255.517944,1255.44104,8.007940292,,1260.798706,1260.719971,7.926102161,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,3,lmmvae,2.215397766,,0.01997423,1.004411578,5.497869968,200,227.6490166,184.6927643,174.5337982,4.393362045,1011.537292,167.4905396,157.3335114,4.393827915,1011.311279
categorical,100000,100,1,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,4,pca-ignore,13.02080468,,,,,,0.958903074,141.4812633,,,,141.4676619,,,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,4,pca-ohe,13.19177823,,,,,,224.4858434,12907.32169,,,,13255.17517,,,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,4,vae-ignore,12.87333512,,,,,200,93.59266853,1286.838013,1286.74585,9.15525341,,1287.424927,1287.337036,8.875189781,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,4,vae-embed,12.63802562,,,,,200,138.8523827,1261.848755,1261.75293,9.701925278,,1263.901855,1263.805542,9.588906288,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,4,lmmvae,2.254779757,,0.036575481,0.979277968,5.571240902,200,227.8135624,191.3262939,181.2036438,4.476327419,1007.79718,173.9512024,163.8284302,4.474413872,1007.809509
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,0,pca-ignore,13.30127795,,,,,,1.23479104,141.1141702,,,,141.0793309,,,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,0,pca-ohe,13.68094201,,,,,,223.0741794,12906.56568,,,,13284.62943,,,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,0,vae-ignore,12.7085672,,,,,200,94.82731104,1267.828369,1267.689697,13.92614651,,1270.991455,1270.852661,13.90097809,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,0,vae-embed,12.73240119,,,,,200,152.8655381,1259.89856,1259.725098,17.34690094,,1273.403442,1273.236328,16.66112518,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,0,lmmvae,2.48401678,,0.026720095,0.950358331,5.664996147,200,229.210602,208.3522949,198.0253448,9.149417877,1023.546326,186.3762207,176.0639343,9.150558472,1022.061829
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,1,pca-ignore,12.95238021,,,,,,1.03737545,141.0175224,,,,141.1091952,,,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,1,pca-ohe,13.3468435,,,,,,224.2818997,12902.29092,,,,13246.88804,,,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,1,vae-ignore,12.3382439,,,,,200,94.34623051,1226.821289,1226.679199,14.20667839,,1233.96875,1233.828003,14.02402306,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,1,vae-embed,12.9104771,,,,,200,143.1534579,1281.401855,1280.963745,43.65934753,,1291.477417,1291.04834,42.93141937,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,1,lmmvae,2.33395776,,0.032982737,0.911436975,5.549386024,200,229.5243013,194.8417511,184.5306549,9.419266701,1021.713806,175.6893921,165.3766937,9.428821564,1021.833801
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,2,pca-ignore,12.66168103,,,,,,0.975723028,140.89994,,,,140.880559,,,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,2,pca-ohe,12.99558988,,,,,,223.9184134,12902.11423,,,,13251.49694,,,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,2,vae-ignore,12.03980504,,,,,200,94.76792026,1198.824951,1198.665161,15.84622002,,1204.133545,1203.978516,15.52294254,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,2,vae-embed,12.48023758,,,,,200,141.5553019,1241.80188,1241.378784,42.30718613,,1248.436279,1248.020142,41.61257553,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,2,lmmvae,2.675230303,,0.055871651,0.890859246,5.367916107,200,228.7318156,224.7800446,214.4817505,13.52163124,1016.333313,197.8721924,187.5864716,13.52609825,1015.052002
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,3,pca-ignore,13.36111159,,,,,,1.023472548,141.1334605,,,,141.1322775,,,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,3,pca-ohe,13.76852847,,,,,,233.0981565,12905.17764,,,,13215.01006,,,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,3,vae-ignore,12.7484589,,,,,200,95.03260493,1271.372314,1271.231445,13.99176598,,1274.988159,1274.847778,13.95293713,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,3,vae-embed,12.74464756,,,,,200,141.8127313,1267.343262,1267.190552,15.15491867,,1274.616699,1274.465088,15.03194809,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,3,lmmvae,2.556038504,,0.036395535,0.941122115,5.68767643,200,231.3495603,217.0723572,206.6726685,9.259102821,1030.703247,193.7280273,183.3359528,9.236662865,1029.966919
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,4,pca-ignore,13.42809402,,,,,,1.077124119,141.4008269,,,,141.3860819,,,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,4,pca-ohe,13.81824294,,,,,,230.2843449,12905.2719,,,,13237.56345,,,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,4,vae-ignore,13.22938453,,,,,200,95.70181465,1322.915649,1322.659058,25.28700256,,1323.197144,1322.945557,25.16604042,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,4,vae-embed,12.87408483,,,,,200,140.7457035,1260.698242,1260.338501,35.72285461,,1287.767822,1287.422607,34.47911835,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,3,FALSE,0.0001,4,lmmvae,2.422342606,,0.039554309,1.047433257,5.5265522,200,229.4298947,205.5124817,195.2601318,9.275846481,1015.964417,185.1674652,174.92659,9.267439842,1014.822327
categorical,100000,100,1,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,0,pca-ignore,5.93993182,,,,,,1.006135702,140.8533854,,,,140.7401915,,,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,0,pca-ohe,5.969320907,,,,,,224.9390109,12906.83182,,,,13197.49578,,,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,0,vae-ignore,5.77798516,,,,,200,91.81384635,578.2910767,578.2243042,6.673950195,,577.8638916,577.7975464,6.665282726,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,0,vae-embed,5.761716334,,,,,200,148.8853319,576.9282227,576.8612671,6.706660748,,576.2369385,576.1699219,6.700242996,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,0,lmmvae,1.504007015,,0.001059489,1.446762085,0.955771387,200,226.8518105,133.6717224,125.8552399,4.404653072,777.2386475,115.7463608,107.9361496,4.401847363,776.6152344
categorical,100000,100,1,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,1,pca-ignore,5.979948241,,,,,,1.025751591,140.7546628,,,,140.8052648,,,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,1,pca-ohe,6.009441488,,,,,,222.4065375,12899.63354,,,,13245.57155,,,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,1,vae-ignore,5.718445739,,,,,200,92.70068145,570.781189,570.708374,7.204768658,,571.9144287,571.8417969,7.299474239,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,1,vae-embed,5.747742008,,,,,200,138.4039581,573.0144653,572.9473877,6.708235264,,574.8412476,574.7745972,6.67243433,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,1,lmmvae,1.507593176,,0.001036079,1.366770506,0.974081099,200,226.8401134,132.6488037,124.8476105,4.932078838,775.18927,116.5151215,108.7134018,4.910524845,775.2616577
categorical,100000,100,1,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,2,pca-ignore,6.0989544,,,,,,1.024806499,140.7991096,,,,140.7991484,,,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,2,pca-ohe,6.128624566,,,,,,220.7191465,12902.50699,,,,13203.81473,,,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,2,vae-ignore,5.909293506,,,,,200,92.99258995,591.0758057,591.0007324,7.52270937,,591.0045776,590.9293213,7.500123501,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,2,vae-embed,5.916928043,,,,,200,139.1928356,588.8019409,588.7293091,7.237244606,,591.7634888,591.6921387,7.181493759,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,2,lmmvae,1.619694364,,0.001037567,1.406621456,1.009446502,200,227.6051505,142.8892059,135.0467224,5.074449539,779.1637573,125.0432663,117.2002869,5.075041771,779.2307739
categorical,100000,100,1,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,3,pca-ignore,5.858640904,,,,,,0.962594509,141.3141068,,,,141.3701066,,,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,3,pca-ohe,5.957190417,,,,,,224.1928182,12907.33026,,,,13209.23626,,,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,3,vae-ignore,5.677069956,,,,,200,93.68983674,567.1317749,567.0678101,6.399801254,,567.7680054,567.7036133,6.397299767,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,3,vae-embed,5.686295581,,,,,200,141.0838859,567.9967651,567.9294434,6.560338974,,568.694397,568.6287842,6.53674984,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,3,lmmvae,1.493404786,,0.000933509,1.370746613,0.976118982,200,227.5180509,132.0517883,124.272377,4.371500492,773.5835571,115.131073,107.3528595,4.375001907,773.4538574
categorical,100000,100,1,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,4,pca-ignore,5.905240823,,,,,,1.090294123,141.1550197,,,,141.2742431,,,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,4,pca-ohe,5.950848693,,,,,,227.1183124,12898.56687,,,,13230.56454,,,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,4,vae-ignore,5.739615569,,,,,200,92.14564276,572.3969727,572.3309326,6.524773121,,574.0274048,573.9619141,6.530689716,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,4,vae-embed,5.767537096,,,,,200,139.495048,569.4713135,569.387207,8.319069862,,576.8393555,576.7574463,8.142982483,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,4,lmmvae,1.487731946,,0.000983765,1.387132168,0.965830624,200,228.0918281,131.2192535,123.4514008,4.340169907,772.4379272,114.5676498,106.794548,4.335288525,772.9758301
categorical,100000,100,2,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,0,pca-ignore,5.733308294,,,,,,1.085896254,139.9518057,,,,139.9573045,,,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,0,pca-ohe,5.823152864,,,,,,229.6841047,12904.37415,,,,13239.20435,,,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,0,vae-ignore,5.476078103,,,,,200,94.29214382,546.6159058,546.4873047,12.87657452,,547.7385254,547.609375,12.89718533,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,0,vae-embed,5.472372695,,,,,200,151.3778458,544.4185791,544.2861328,13.28101444,,547.3704834,547.2383423,13.22767162,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,0,lmmvae,1.9130166,,0.000823901,1.22710979,1.007473469,200,227.5473483,167.8270111,159.9526825,13.26375771,774.1810913,143.4584656,135.5822144,13.26598263,774.3560791
categorical,100000,100,2,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,1,pca-ignore,5.633821346,,,,,,1.066496134,139.2175469,,,,139.236685,,,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,1,pca-ohe,5.696735228,,,,,,225.5131507,12902.33829,,,,13238.11749,,,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,1,vae-ignore,5.288500716,,,,,200,94.98377013,527.1056519,526.9807129,12.47628784,,528.9768066,528.852356,12.44363594,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,1,vae-embed,5.345806675,,,,,200,141.6882777,527.6988525,527.5336914,16.51841736,,534.7424927,534.5795898,16.24951744,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,1,lmmvae,1.748765117,,0.000945168,1.132759213,0.955264509,200,229.2017229,153.9885712,146.1698456,9.004099846,772.87323,132.6072693,124.7873764,8.982956886,773.0079346
categorical,100000,100,2,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,2,pca-ignore,5.868518428,,,,,,0.968391895,139.2402787,,,,139.1247787,,,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,2,pca-ohe,5.925301393,,,,,,226.3245366,12906.61872,,,,13255.8917,,,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,2,vae-ignore,5.490274191,,,,,200,94.78217173,547.9448242,547.8037109,14.133111,,549.1657715,549.0254517,14.06880665,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,2,vae-embed,5.552386902,,,,,200,141.611901,545.3756714,545.1954346,18.07730103,,555.4171143,555.2388306,17.7870636,
