mode,N,p,d,sig2e,beta,re_prior,q0,sig2b0,sig2b1,sig2b2,rho0,rho1,sig2bs_identical,thresh,experiment,exp_type,mse_X,sig2e_est,sig2b_est0,sig2b_est1,sig2b_est2,rho_est0,rho_est1,n_epochs,time,total_loss_tr,recon_loss_tr,kl_loss_tr,re_kl_loss_tr,total_loss_te,recon_loss_te,kl_loss_te,re_kl_loss_te
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,3,vae-ignore,4.574258962,,,,,,,200,94.12625384,221.5730286,221.5218048,51.02843094,,457.7429504,457.6883545,54.30302048,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,3,vae-embed,4.556837904,,,,,,,200,113.14535,220.7247467,220.7120209,13.31791401,,455.9559631,455.9421997,13.6384058,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,3,lmmvae,1.609545301,,0.676937699,0.223324686,0.094633475,,,200,212.9754448,107.8948746,106.8860855,7.242496014,1001.510925,113.9017029,112.6799088,7.356239796,1214.429932
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,4,pca-ignore,4.714423136,,,,,,,,1.082066536,140.9588779,,,,192.8838654,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,4,vae-ignore,4.543544672,,,,,,,200,94.0515151,219.9816437,219.9740448,7.724824905,,454.6320496,454.624115,7.939310074,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,4,vae-embed,4.563071644,,,,,,,200,113.1499822,221.2168732,221.2057037,10.97987366,,456.5651855,456.5538635,11.26792622,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,4,lmmvae,1.675576257,,0.675667107,0.225738794,0.103870563,,,200,212.7487178,114.5288162,113.5087891,7.363688469,1012.773376,120.5316238,119.3033524,7.424289703,1220.835571
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,0,pca-ignore,4.857338497,,,,,,,,1.528515577,138.101701,,,,185.8563291,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,0,vae-ignore,4.678808871,,,,,,,200,96.35724902,235.1927948,235.1091461,83.75149536,,468.2208862,468.1376648,83.82922363,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,0,vae-embed,4.539270382,,,,,,,200,115.5108263,221.9631958,221.9452057,18.21867371,,454.2070923,454.1889648,18.43478584,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,0,lmmvae,1.656999468,,0.665962398,0.217115387,0.100644112,,,200,216.0134809,111.1986008,110.1695404,16.24847412,1012.817505,120.8332138,119.5854111,16.71271706,1231.044189
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,1,pca-ignore,4.852282246,,,,,,,,1.107317686,139.0327141,,,,187.3772733,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,1,vae-ignore,4.561647356,,,,,,,200,96.32329655,221.5795746,221.5586548,21.12220383,,456.4367065,456.4147034,21.79496574,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,1,vae-embed,4.565515028,,,,,,,200,115.3233902,222.6097565,222.585022,24.68787956,,456.8391113,456.814209,25.21642113,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,1,lmmvae,1.64391647,,0.670689166,0.211960107,0.097942695,,,200,214.2724307,109.5253601,108.4936752,15.54049683,1016.118286,116.5669479,115.3323593,15.75905037,1218.780029
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,2,pca-ignore,4.838094014,,,,,,,,1.082880497,138.836219,,,,187.4335252,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,2,vae-ignore,4.553343957,,,,,,,200,95.19072604,222.6901245,222.6718292,18.13381958,,455.6290588,455.6104126,18.57730484,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,2,vae-embed,4.537153967,,,,,,,200,115.8610215,221.3361816,221.3211975,15.19277,,453.9600525,453.944397,15.4841423,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,2,lmmvae,1.657256863,,0.672705829,0.213806167,0.099001035,,,200,214.5386472,110.6310349,109.6273651,15.39784813,988.2902832,118.8166733,117.6142654,15.60720158,1186.782104
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,3,pca-ignore,4.81468745,,,,,,,,1.278497458,139.391419,,,,188.409471,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,3,vae-ignore,4.526090528,,,,,,,200,95.89944506,220.0731964,220.0570068,15.94212055,,452.8629456,452.8470459,16.10753822,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,3,vae-embed,4.570096742,,,,,,,200,115.5533884,223.9786072,223.9616699,16.94040108,,457.2623901,457.2452087,17.20268059,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,3,lmmvae,1.622938806,,0.66761899,0.223631471,0.09684708,,,200,214.9032998,108.3558731,107.3459091,15.3104496,994.6848145,118.001976,116.7609863,15.77901363,1225.255005
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,4,pca-ignore,4.880072887,,,,,,,,1.234325409,139.5327175,,,,187.7391537,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,4,vae-ignore,4.693243525,,,,,,,200,95.83392072,234.1882477,234.122757,65.40280151,,469.6603088,469.5945129,66.10808563,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,4,vae-embed,4.594225863,,,,,,,200,116.0629787,224.2589722,224.2373199,21.57374954,,459.7056885,459.6835938,21.84554291,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,4,lmmvae,1.65405889,,0.680048347,0.213187739,0.101600066,,,200,213.4676661,109.6215973,108.5987625,14.87561989,1007.796204,117.8430023,116.6296158,15.02173138,1198.349854
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,0,pca-ignore,6.900187149,,,,,,,,1.470333099,140.1157963,,,,219.2432236,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,0,vae-ignore,6.673602125,,,,,,,200,93.83058333,251.5671234,251.5494537,18.00781631,,667.640686,667.6228027,18.10411453,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,0,vae-embed,6.691103401,,,,,,,200,113.2855721,252.3682251,252.325531,42.84626389,,669.4068604,669.3618774,44.88383484,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,0,lmmvae,2.275007306,,0.699747264,0.318079442,0.176893145,,,200,215.9578354,113.6558762,112.6422272,8.759361267,1005.114929,143.8272095,142.394577,9.042504311,1423.644531
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,1,pca-ignore,6.850935237,,,,,,,,1.065587044,141.4542231,,,,220.2554524,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,1,vae-ignore,6.640653264,,,,,,,200,93.76506758,251.0800476,251.0643005,15.77330589,,664.3372803,664.321106,16.09660339,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,1,vae-embed,6.653226817,,,,,,,200,113.4091694,251.8404541,251.823349,16.85761452,,665.6056519,665.5883789,17.23842621,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,1,lmmvae,2.244241602,,0.694862604,0.334210366,0.177805647,,,200,212.5983133,112.0114136,111.0043869,7.40170145,999.5509033,153.0749817,151.5925293,7.637465,1474.868896
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,2,pca-ignore,6.792549376,,,,,,,,1.070443153,141.2571853,,,,220.708502,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,2,vae-ignore,6.628637572,,,,,,,200,93.8257606,251.3848572,251.3759308,8.742729187,,663.1246948,663.1157227,8.960098267,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,2,vae-embed,6.628221929,,,,,,,200,112.9549029,251.2755737,251.2671051,8.372951508,,663.0997925,663.0906982,8.620690346,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,2,lmmvae,2.226675604,,0.689854264,0.346638709,0.171361536,,,200,213.238625,112.2613602,111.2530899,8.702674866,999.6578979,155.8806305,154.3937683,9.131777763,1477.65564
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,3,pca-ignore,6.870756042,,,,,,,,1.029523134,141.0437093,,,,220.3025047,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,3,vae-ignore,6.664556342,,,,,,,200,94.20398855,251.9446564,251.9263,17.95171165,,666.7212524,666.7021484,18.6360054,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,3,vae-embed,6.661901177,,,,,,,200,113.2076855,251.0239563,251.008606,15.16170788,,666.4473267,666.4310303,15.79856396,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,3,lmmvae,2.256557475,,0.699044347,0.33004418,0.172406316,,,200,212.0611513,112.4851151,111.4737091,8.498351097,1002.770386,147.2481079,145.7808075,8.756075859,1458.549805
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,4,pca-ignore,6.900074748,,,,,,,,1.678081512,140.7488243,,,,218.8810416,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,4,vae-ignore,6.659868874,,,,,,,200,93.60668182,251.9104767,251.9009552,9.343262672,,666.2322998,666.2224731,9.633693695,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,4,vae-embed,6.664746215,,,,,,,200,113.5752611,252.3557739,252.3429718,12.85633087,,666.7365723,666.7233887,13.05516434,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,4,lmmvae,2.328559308,,0.69541961,0.337654889,0.180689454,,,200,212.7736933,120.0845718,119.0627136,7.800936699,1014.048523,165.0693359,163.576889,7.856842041,1484.679932
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,0,pca-ignore,6.908970633,,,,,,,,1.172637701,139.2858739,,,,212.9595302,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,0,vae-ignore,6.605423526,,,,,,,200,95.92837024,252.5885315,252.5691223,19.63799477,,660.7938232,660.7736816,20.22987366,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,0,vae-embed,6.57648187,,,,,,,200,158.8767951,250.2451477,250.2280426,17.63877106,,657.9293823,657.9116211,18.02785873,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,0,lmmvae,2.270645202,,0.677644789,0.332320452,0.166885644,,,200,214.9996848,113.4647751,112.4367752,16.00892067,1011.941101,159.1451569,157.6516724,16.55609512,1476.934814
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,1,pca-ignore,7.002154028,,,,,,,,1.387535095,139.7864786,,,,214.0438982,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,1,vae-ignore,6.631750471,,,,,,,200,95.67725348,250.2160492,250.1977539,18.00628471,,663.4442749,663.4262695,18.83505249,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,1,vae-embed,6.660926839,,,,,,,200,115.0047379,254.3878174,254.3699036,18.05768776,,666.3674316,666.3486328,18.64402962,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,1,lmmvae,2.310868384,,0.682464242,0.344081163,0.182763055,,,200,215.1819031,115.7083588,114.6626892,20.64689636,1025.164185,163.36763,161.8445587,21.34749603,1501.631104
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,2,pca-ignore,7.022535209,,,,,,,,1.105773926,138.3357748,,,,212.2606757,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,2,vae-ignore,6.86026912,,,,,,,200,96.90014935,270.9764709,270.8924866,83.96471405,,686.3820801,686.2927856,89.26439667,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,2,vae-embed,6.700907229,,,,,,,200,115.7481568,254.9820709,254.9597931,22.16632462,,670.3678589,670.34552,22.53286171,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,2,lmmvae,2.44157224,,0.706567764,0.32578975,0.183803439,,,200,215.1914396,123.9164124,122.8436279,37.09036255,1035.74585,161.9192352,160.4232941,38.21341324,1457.755859
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,3,pca-ignore,6.923332743,,,,,,,,1.914043665,139.2020958,,,,214.079477,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,3,vae-ignore,6.738072584,,,,,,,200,95.96482086,262.5000305,262.4822083,17.56562233,,674.0949707,674.0762329,18.67222404,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,3,vae-embed,6.632067538,,,,,,,200,114.5415199,251.7581482,251.7386322,19.59857368,,663.4505005,663.4298706,20.82287598,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,3,lmmvae,2.324603804,,0.670529127,0.336942494,0.171390876,,,200,214.9961493,114.8080139,113.7629852,19.79439926,1025.231812,165.5196075,163.9781189,20.70179939,1520.870972
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,4,pca-ignore,6.998456142,,,,,,,,1.563098669,139.8089557,,,,214.013301,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,4,vae-ignore,6.654658671,,,,,,,200,96.13218141,254.2046509,254.1852264,19.42826462,,665.727478,665.7069702,20.47510338,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,4,vae-embed,6.650301642,,,,,,,200,115.6903386,252.8231506,252.8052826,17.63040543,,665.3007202,665.2824707,18.1397953,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,4,lmmvae,2.378396974,,0.696086168,0.320922166,0.171942353,,,200,214.6701875,121.8574142,120.8140259,18.98438072,1024.275513,158.2179108,156.7387543,19.68066025,1459.545044
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,0,pca-ignore,5.604590874,,,,,,,,1.039313078,142.2863499,,,,154.9711699,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,0,vae-ignore,5.444077098,,,,,,,200,97.03683209,445.7911377,445.7806091,10.55921555,,544.6633301,544.6530762,10.67306519,
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,0,vae-embed,5.389162086,,,,,,,200,116.7917392,440.4570923,440.4469604,9.333065987,,539.1914063,539.1820679,9.399909019,
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,0,lmmvae,1.639761497,,2.826225042,0.316929251,0.378464282,,,200,213.6577308,135.0502319,133.8117218,10.03634548,1228.405762,144.6174622,143.3429108,10.28750992,1264.356445
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,1,pca-ignore,5.555075052,,,,,,,,1.041617155,142.3389172,,,,154.788401,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,1,vae-ignore,5.367207447,,,,,,,200,94.52677989,441.3450928,441.3088379,36.18693542,,536.9971924,536.9605103,37.00312042,
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,1,vae-embed,5.326529458,,,,,,,200,113.2463262,437.3938599,437.3853149,8.873476028,,532.9143677,532.9058228,9.00825882,
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,1,lmmvae,1.262344415,,3.083874226,0.166086286,0.180051953,,,200,212.6020439,105.6209869,104.4558411,9.499970436,1155.587158,104.3473969,103.1311188,9.570690155,1206.73645
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,2,pca-ignore,5.531224429,,,,,,,,1.256299973,141.674696,,,,154.4426688,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,2,vae-ignore,5.381630343,,,,,,,200,94.02188873,440.0225525,440.0070496,15.16146851,,538.4276733,538.4126587,15.16798782,
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,2,vae-embed,5.389571915,,,,,,,200,113.0050995,440.596405,440.5866089,10.07493782,,539.2172241,539.2072754,10.03825855,
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,2,lmmvae,1.219636497,,3.095845938,0.179614067,0.197032243,,,200,212.7104299,101.7776337,100.6342545,8.982500076,1134.261353,100.5241928,99.32324982,8.959336281,1191.95752
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,3,pca-ignore,5.570645387,,,,,,,,1.029230833,141.7133485,,,,154.1942698,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,3,vae-ignore,5.373010703,,,,,,,200,93.6436708,440.1731873,440.1640625,8.968900681,,537.5597534,537.5510254,8.888643265,
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,3,vae-embed,5.37621054,,,,,,,200,113.4214005,440.8822021,440.8724365,9.442287445,,537.8961182,537.8865356,9.427179337,
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,3,lmmvae,1.218264406,,3.102499962,0.165505394,0.174760938,,,200,213.6852796,101.661972,100.5142517,7.240262508,1140.322266,100.5660858,99.36722565,7.244393826,1191.614258
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,4,pca-ignore,5.514802441,,,,,,,,1.697588444,142.2823672,,,,154.8659359,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,4,vae-ignore,5.359011475,,,,,,,200,94.01617169,439.2989502,439.2772522,22.28565598,,536.1844482,536.1622314,22.23817444,
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,4,vae-embed,5.34448248,,,,,,,200,113.2551315,437.7089539,437.7016602,7.888689995,,534.706604,534.6984253,7.940225601,
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,4,lmmvae,1.215294642,,3.084804773,0.179067045,0.194480538,,,200,212.8123248,101.9682465,100.797905,7.885575771,1162.407959,99.945755,98.72503662,7.899628162,1212.737915
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,0,pca-ignore,5.669019507,,,,,,,,1.068282366,140.8610824,,,,153.2414842,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,0,vae-ignore,5.475439822,,,,,,,200,95.88231254,448.9249573,448.9068604,17.66634941,,547.8157349,547.7973633,17.81725121,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,0,vae-embed,5.389021426,,,,,,,200,116.3824964,440.4439392,440.4231873,20.90606689,,539.1605835,539.1395264,20.94459915,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,0,lmmvae,1.316822095,,3.053104877,0.175778568,0.189280376,,,200,215.3260727,109.4032288,108.2296371,16.99202156,1156.779785,109.6926346,108.4657974,17.31521416,1209.52063
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,1,pca-ignore,5.572336065,,,,,,,,1.055503607,140.9710333,,,,153.3543183,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,1,vae-ignore,5.312867783,,,,,,,200,95.9711256,434.8821411,434.8637085,18.00245667,,531.5647583,531.546936,18.13341522,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,1,vae-embed,5.319441727,,,,,,,200,114.7091825,435.8172913,435.7987976,17.40919685,,532.2077026,532.1899414,17.47961807,
